time,x,y,cross_track_error
544.669080199,1.0578237672635638,0.537842955546479,0.10960167591299907
544.688364083,1.0660608412454082,0.5435131037802157,0.11109085375227347
544.708254801,1.0743088595636248,0.5491673201780436,0.10810314835955304
544.728817487,1.0825674223790251,0.5548061243061878,0.10527503251697465
544.74932229,1.0908363501920046,0.5604297178721588,0.10335926708045567
544.769556224,1.0991163932484413,0.5660369315770711,0.10240846176696329
544.789801838,1.1074091206690333,0.571625368640027,0.10245235061869518
544.809685818,1.1157145098635637,0.5771949707918367,0.10348970318286407
544.830332556,1.1240320705732647,0.5827463800657183,0.10368143984823842
544.851193386,1.132361608858523,0.5882798015244622,0.1002532756945652
544.871277524,1.1407038329647847,0.5937940778272356,0.09775476315059477
544.891436837,1.1490602358570265,0.5992868435263914,0.09626111666011103
544.91157831,1.1574307520977096,0.6047580777674195,0.09581933126086435
544.9318428,1.1658148057001279,0.6102085451727767,0.09644291699927758
544.951983157,1.1742122188421882,0.6156384072581906,0.09811133127943088
544.9723947,1.1826239873397075,0.6210460018862806,0.09555961070583098
544.993006275,1.1910515718831034,0.6264289143910424,0.0925431193289593
545.013122378,1.1994947989267328,0.6317872583185477,0.09056509551705653
545.03345015,1.2079527579864944,0.6371223184617972,0.08969271478157795
545.053441028,1.216425215583776,0.6424343237753265,0.08995783879186715
545.073758786,1.224913367114352,0.6477212130567594,0.09135289843950382
545.094089516,1.233418391885892,0.6529809153596798,0.09112625402986797
545.11473617,1.2419400521750175,0.6582136227478128,0.08766702595851984
545.134557765,1.2504773614128473,0.6634207599188102,0.08527628087745154
545.155098875,1.2590300931904475,0.6686025265751114,0.08404498471506262
545.175166993,1.2675993986283043,0.6737568359756555,0.08402651306101301
545.195340476,1.2761864112400318,0.6788815911394941,0.08522399794704717
545.21599637,1.2847913922614083,0.6839761163697718,0.08685752224603545
545.236239658,1.2934157219300042,0.6890378171474782,0.08304662637951984
545.256422865,1.3020594301676798,0.6940663542352292,0.08034477003832181
545.286704697,1.3107218204041868,0.699062641300977,0.07886492428330753
545.296473901,1.3194023833164161,0.7040272879731715,0.07867531424505773
545.316539096,1.3281013947561626,0.7089595361340784,0.079785924637819
545.336501468,1.336820075468414,0.7138569305048743,0.0821466367477223
545.356680457,1.345558387212731,0.718719211210586,0.07867842779303838
545.377854103,1.3543155787642407,0.7235474069706301,0.07578269394694069
545.398167396,1.3630911676944446,0.7283420828820151,0.07417130083817082
545.41866807,1.3718855278068207,0.7331022391092215,0.07392935893192955
545.439112648,1.3806997443532534,0.7378255260702726,0.07507265430619842
545.458944236,1.3895336984338886,0.7425117942932138,0.07753998951642613
545.479834337,1.3983865934259494,0.7471621832632611,0.07447351406082374
545.500473612,1.4072579742836455,0.7517772096977356,0.07151354173989025
545.520469999,1.416148250768965,0.7563557277882901,0.0699127346180956
545.540397864,1.4250584026688082,0.7608954452014745,0.0697672264091098
545.560708317,1.4339883921653802,0.7653960141551531,0.07108624372316835
545.581566526,1.4429395757990067,0.7698542778905615,0.07379450173978773
545.601501844,1.4519122769954254,0.7742690754190036,0.07037387060485488
545.621389506,1.4609057832258134,0.7786413373961458,0.06752396908694704
545.642042179,1.4699188649801704,0.7829731025360493,0.06612430344866599
545.662272721,1.4789514750135495,0.7872639969393704,0.06626717548454733
545.682226387,1.4880049537087647,0.7915106800158151,0.0679463398027206
545.702703943,1.4970794530132816,0.7957122578157364,0.07037377416849015
545.722835466,1.5061742947412509,0.7998696208070554,0.06644328060009128
545.74341111,1.515288717044897,0.8039838788577507,0.06389754051689127
545.763452526,1.5244226645524517,0.8080546040541999,0.06290532700181296
545.784359191,1.533577029631418,0.8120792013339966,0.06354218817205774
545.804049385,1.542751800168628,0.8160570611672604,0.0657613235995597
545.824896346,1.5519477119553187,0.819985794472524,0.06625214001226055
545.845092874,1.5611654676262394,0.8238629995694939,0.06274182939383857
545.865573159,1.5704045437456975,0.8276891245971716,0.060748650713590105
545.886186979,1.5796635072361618,0.8314668713681025,0.06041995055817014
545.905956453,1.5889419594743353,0.8351964958045426,0.061781931781303645
545.926355171,1.5982407269572592,0.8388751713623915,0.06473065110787116
545.946031474,1.607560261613295,0.8425009132666567,0.06232619038399331
545.966817293,1.6169004964694056,0.8460729883466759,0.05950444144619037
545.986785325,1.626262075829928,0.8495887424079511,0.05834400406956291
546.007263926,1.6356447416054292,0.8530478291058984,0.05894335380960579
546.027071782,1.6450474848408194,0.8564519653571614,0.061248967729863914
546.04771243,1.654469664183394,0.8598019295964033,0.062322885944248285
546.068071411,1.6639112579262598,0.8630967746126733,0.058885051741707634
546.088161476,1.6733727753444458,0.8663339611020103,0.05707610330612328
546.108821779,1.6828539671613911,0.8695130618612229,0.057051585642501006
546.128546652,1.6923555792668148,0.8726305930821598,0.058817150319063725
546.148611257,1.7018776565263367,0.8756850452718553,0.06222184861972545
546.168755296,1.711420074095245,0.878675340731164,0.05861107902997895
546.189432766,1.7209831074644126,0.8815990347022468,0.056380666632058866
546.209471729,1.73056627968636,0.8844560282930609,0.05594715409063528
546.229922705,1.7401684454379451,0.887248526377461,0.05734894745680501
546.250376067,1.7497889394608355,0.8899772124033414,0.06045768470587891
546.280276528,1.759427637399343,0.8926408750722536,0.05854756410062349
546.29186973,1.7690847074298803,0.8952371398760751,0.05611259803508765
546.311458243,1.778759802098825,0.8977654028326604,0.055472762534918306
546.332013455,1.7884534020301839,0.9002217515501552,0.05669272527311968
546.352342901,1.7981652012718665,0.9026051281759568,0.059659319722296114
546.372594692,1.807894314339331,0.9049168224829216,0.05854410727719764
546.392730762,1.8176397322838493,0.9071587863421221,0.05613543772452317
546.412859805,1.8274010276988608,0.9093305751480285,0.05552426063596282
546.433732912,1.8371782462336659,0.9114295100355644,0.05677125790182258
546.454354887,1.84697095295589,0.9134549544292621,0.059760647750597105
546.474686576,1.85677912230824,0.9154041269111353,0.058555242009603915
546.495343129,1.866602672500996,0.9172742394796358,0.056393230945161174
546.515357861,1.8764410594658998,0.9190646511676255,0.05604234406789413
546.535897704,1.8862940829027925,0.9207726736188643,0.05753828517699496
546.555626136,1.8961611105297476,0.9223978436899366,0.06074498557839731
546.575397772,1.906041106899163,0.9239422330576881,0.05867678188700751
546.595376963,1.9159331409206823,0.9254075417951168,0.05699741631336325
546.616623579,1.9258366653389778,0.9267930525970344,0.05712798794258623
546.636111134,1.9357513746319,0.9280961100704078,0.05905897224908143
546.656996887,1.9456766206093488,0.9293163187596254,0.061704549639308465
546.677225048,1.9556120811497621,0.9304503217295608,0.05900549976272614
546.696970158,1.9655572479651489,0.9314957861718396,0.058018712511440286
546.717189034,1.9755113997184333,0.9324519056893548,0.05883120670227488
546.737760215,1.9854739514518287,0.9333161104126864,0.061373861043070736
546.757455638,1.9954440650120913,0.9340882046158345,0.06160340741506744
546.778042711,2.005420693293703,0.9347710232372014,0.05978337609466043
546.798183599,2.015402950189374,0.9353659185287914,0.05969596148434002
546.818039428,2.0253901020267358,0.9358719922142673,0.06134940365747956
546.83814876,2.035381462796923,0.9362867342590072,0.06438360959316673
546.858623,2.045376208004678,0.9366097752734289,0.06197059120681782
546.878675547,2.055373582841893,0.9368371683437453,0.061214075224261026
546.898626326,2.065372696795637,0.9369672889964488,0.062176204428982716
546.919886401,2.075372604172069,0.9369991809074857,0.0647812500990238
546.939651597,2.0853723263390376,0.9369305335143885,0.06430849844803467
546.959786052,2.0953708556287127,0.9367614625893567,0.063123058884279
546.980226116,2.1053672760475495,0.9364953564288622,0.06360583302158615
546.999869477,2.115360685050474,0.9361334031458713,0.06571890836772189
547.020857873,2.125350104386625,0.9356744012259416,0.06660379629794591
547.041011905,2.1353344744259433,0.9351162498814822,0.06516772964075863
547.061382921,2.1453127841716335,0.9344586136562141,0.06534954372480777
547.082973797,2.155283721992224,0.9336973785742424,0.06714013421098368
547.102464593,2.165246110517225,0.9328314139392416,0.06869916115540325
547.122732478,2.175199044191054,0.9318627696059655,0.06719166246426324
547.142573363,2.1851417669183935,0.9307943934537399,0.0672554753836523
547.162799268,2.1950732414191703,0.9296260813659266,0.06888653187752444
547.184766339,2.2049921460155515,0.9283554760999805,0.07053667524758504
547.204167466,2.2148973594151085,0.9269822122348788,0.06908644272885558
547.224196067,2.224787384129311,0.9255035594725034,0.06917460629951373
547.24563325,2.234660642606332,0.9239168112613979,0.07079823948813113
547.266390431,2.244516186195443,0.9222234862140972,0.07208435886390549
547.285597876,2.254353859056143,0.9204292377705949,0.07082352828054005
547.3054554,2.2641727334269772,0.9185348148777077,0.07106479941182409
547.32641537,2.2739710976812675,0.9165370434073872,0.07279655300244378
547.34655066,2.2837473723628605,0.9144338348448742,0.07332462817607595
547.366389044,2.2935002640199094,0.9122247415071919,0.07234761551642459
547.386424136,2.3032280610740234,0.9099076450233269,0.07285527526949553
547.40637539,2.312929532676782,0.9074826860351695,0.07481747426314629
547.427124418,2.3226042969889518,0.9049532593360798,0.0742991641785622
547.447089775,2.3322517101134523,0.9023214379273701,0.07370308553983261
547.468041541,2.3418704650190896,0.8995867401956134,0.07456314454127788
547.487719267,2.3514588011096262,0.8967472304275207,0.07658306914078435
547.507655436,2.361015498644417,0.8938029943787961,0.07501492091178781
547.528358164,2.370538245862974,0.8907507522454952,0.07487610334277472
547.549070904,2.3800252420717083,0.887589138802285,0.0761762621082635
547.569481556,2.3894759570993696,0.8843206521429552,0.07658693194635521
547.589395234,2.398890998007567,0.8809507787919045,0.07554997811170854
547.610404377,2.408269236962793,0.8774798068266204,0.07593606629996445
547.629917882,2.417608085400838,0.8739042165807923,0.07772802370214135
547.650665803,2.4269059310484185,0.8702233196699048,0.07636858497200719
547.671011228,2.4361612115694955,0.8664366766048983,0.0759184223162722
547.690896259,2.445371936572861,0.8625429095376551,0.07689382726411965
547.711234962,2.454536973697964,0.858542784503674,0.07723648208362538
547.731648044,2.46365668689205,0.8544403694847875,0.07601536338020351
547.75226485,2.472730404198585,0.8502372002078409,0.0762103047738185
547.772127737,2.4817560379933443,0.8459317606182091,0.07781283605155179
547.792401294,2.4907309929039947,0.8415216521390155,0.07611091533205935
547.812644274,2.499654328482777,0.8370080053617982,0.07556636325548749
547.833099176,2.5085275318128377,0.8323965758521715,0.0764479028293333
547.853495755,2.5173501923435655,0.8276891688569781,0.07615626119913463
547.874040627,2.5261200657377505,0.8228841466836013,0.07488102871982008
547.893875063,2.534834588153395,0.8179794534474152,0.07504402658830185
547.914749962,2.54349244073605,0.8129754073297953,0.0761162935161452
547.934658311,2.5520913801730853,0.8078707916339432,0.07413881313488134
547.954487413,2.5606300542419858,0.8026659951207732,0.07359775369273015
547.975500978,2.56910885261014,0.7973642085454443,0.07452159153026133
547.995855418,2.5775279716383293,0.7919681546680852,0.07336682019685571
548.016047547,2.5858860953428793,0.7864781002058693,0.07210078148586518
548.0366123,2.5941810600195603,0.7808930780131839,0.07232410811863045
548.056420156,2.602411679713159,0.7752136577870333,0.07258380670243582
548.077107211,2.610578655266156,0.7694430842449403,0.07057339649849287
548.097146329,2.6186822079206475,0.76358378027059,0.07005759123769058
548.117567647,2.62672102708949,0.7576359774124272,0.07106957327926862
548.137385289,2.6346929407860937,0.751598796767446,0.06905798053047474
548.157533824,2.6425968167340947,0.7454728113604167,0.06775325021682316
548.177864224,2.650429633179829,0.7392562330864033,0.06802631511090053
548.19799446,2.6581891700316613,0.732948424690888,0.06767498355677948
548.218622599,2.6658756228097036,0.7265517520084206,0.0655370937951114
548.238809343,2.6734916513852176,0.7200713879533719,0.06499631005759149
548.259692593,2.6810364750147486,0.7135082613018635,0.06609171425044981
548.288428035,2.6885068751398777,0.706860552128998,0.06351403807066916
548.299801297,2.6959009465567694,0.7001280471599359,0.06206207851346502
548.32078708,2.7032194266998593,0.6933134384420705,0.062315287040091885
548.34095676,2.710464936417655,0.6864212945830857,0.061851376106676854
548.361097304,2.717636546588462,0.6794522888986207,0.059379366532579164
548.381930172,2.7247308628384634,0.6724046195123388,0.05864423429936858
548.401967159,2.7317462677615603,0.6652783960666163,0.05971129576699999
548.422568939,2.7386833635571666,0.6580759133291143,0.05714674869140304
548.442268538,2.7455434800915786,0.6508000725321383,0.05528177000699707
548.462617832,2.7523257218384685,0.6434515869495206,0.05530025447743169
548.482852867,2.7590280324421075,0.6360301282814018,0.05560722086402958
548.502997336,2.7656493116522802,0.628536285621513,0.05247247280553789
548.523180458,2.772187146838523,0.6209695399752364,0.05124347460257282
548.543602625,2.7786387436311424,0.613329132474892,0.05205810090783644
548.564143013,2.785004020379918,0.6056166586918079,0.05056916112858147
548.58489778,2.791286715480892,0.5978367607288166,0.047897700061174525
548.605332845,2.79748687161242,0.5899909253107746,0.04734045647785069
548.624696098,2.8036018124043034,0.5820784992061204,0.048972135637275
548.645442935,2.8096291778366136,0.574099160029519,0.04564069491694181
548.666374103,2.8155691562564766,0.566054551777445,0.043428249685286496
548.686251744,2.821425613228045,0.5579489343827746,0.04356470265513976
548.706249824,2.8271985258940036,0.5497836053148742,0.044905143119389805
548.726295431,2.8328850888083337,0.541557911134844,0.04082604407057751
548.747390218,2.8384831554100534,0.5332717363331195,0.03905643444131549
548.767067413,2.843991745132731,0.5249258117516526,0.03990535270651596
548.787070936,2.849409052986257,0.516520350209853,0.04010695699983107
548.807718904,2.85473442330283,0.508056341190764,0.03615528305112876
548.828946782,2.8599700900274923,0.4995365470313152,0.03483082714065967
548.847709519,2.865116864470054,0.49096276073770456,0.03641992858013388
548.868404701,2.8701737648878285,0.4823356620963505,0.03558047858980321
548.88886423,2.875139195955185,0.4736555951430062,0.03166336336228461
548.908988951,2.880012689905569,0.46492357715383226,0.030751173992613706
548.928697282,2.8847966754902568,0.456142197157884,0.03309029933312542
548.948540839,2.8894918730125005,0.4473130254563682,0.03135937838606944
548.969112811,2.8940973541077772,0.43843672719603394,0.0273509783345831
548.989614183,2.8986115395551995,0.4295136530697462,0.02679894882593611
549.010025658,2.9030337374493658,0.4205446357000702,0.02989564305456113
549.030233025,2.9073608455636015,0.41152936056974304,0.027502772884006453
549.050360353,2.9115914677958976,0.40246840665553624,0.023246533639494006
549.070438327,2.9157275853158757,0.39336391858408754,0.023001936948963516
549.091304646,2.919773041661736,0.3842187853585542,0.026874817031297463
549.111952974,2.9237272158670344,0.3750338160486168,0.024144247574294737
549.132622797,2.927586944213679,0.3658087628070694,0.019413425898836396
549.152103116,2.9313511443148337,0.3565443196064372,0.019356672097277157
549.172225488,2.935021433796674,0.34724226791717333,0.02400547763893333
549.192598128,2.9385998934867925,0.3379045049447509,0.021391256800291417
549.213236283,2.9420860333058583,0.3285318847508346,0.015905601129979387
549.232958632,2.9454784162675525,0.31912492439706464,0.015855397244163707
549.253976497,2.9487764815693387,0.30968448317213493,0.021279321411985703
549.279946813,2.951982107610942,0.3002122499151845,0.019384176805248288
549.295119316,2.9550972013881753,0.29070985906066743,0.012830009389197794
549.315595825,2.9581211923573734,0.28117808574804126,0.012477557607760793
549.336017013,2.9610526216252078,0.27161744053767506,0.01868198621210744
549.356190325,2.9638910666591785,0.26202877835837235,0.018248401460827908
549.376483024,2.966634021797894,0.252412368092684,0.01039916148211838
549.396246171,2.969279676690589,0.24276873498685686,0.009217709885092969
549.416214608,2.9718292038382486,0.23309923946587102,0.01623122357167284
549.436320294,2.9742873265624814,0.22340610289156215,0.01806003215140254
549.457381966,2.9766542025386435,0.21369028288735942,0.009008925096389842
549.478149858,2.978927233744044,0.2039520833298872,0.0060986663920240295
549.498262337,2.981104831359151,0.19419210023007824,0.013938542677513965
549.517693725,2.983186464466359,0.18441120115525408,0.018730907297646066
549.537863346,2.985170820976707,0.17461010401801538,0.0089467118396262
549.558215841,2.9870577037175754,0.1647897752339762,0.003126812946233991
549.579371939,2.9888499785832137,0.15495173667369191,0.011833717220427403
549.59947492,2.9905489609271094,0.14509715850398996,0.02007690898734088
549.618869265,2.9921540650936578,0.1352268559965597,0.010079370209631358
549.639030336,2.99366408583223,0.12534156063222004,0.0004161827657424983
549.659065606,2.9950786624073475,0.11544215728384206,0.009941345308867873
549.679790759,2.9963949374363277,0.10552920698074252,0.01993884516328281
549.700188684,2.997611839965041,0.09560356786281914,0.01192820710075882
549.720082143,2.9987315002632173,0.08566648443778471,0.0024109105366078615
549.740145503,2.9997584595454785,0.07571939278479668,0.008309566061354216
549.76128017,3.00069252900325,0.065763149790008,0.01822046865583526
549.781468964,3.0015307694932285,0.05579838345351231,0.014093718250976597
549.801387194,3.002272273191792,0.045825952078716425,0.004918441065615774
549.82135668,3.002916388807468,0.035846758441872,0.0070088139696570856
549.841561453,3.003462044567271,0.025861697162551874,0.016535451510456364
549.861418976,3.0039095443505435,0.015871754233093196,0.016346165283165782
549.882159215,3.004262315277615,0.005878015345495699,0.0072607434831200865
549.903199385,3.004521169904202,-0.004118597008835116,0.006115866138483316
549.923182459,3.0046844764341984,-0.014117223591383543,0.014874149434225815
549.943384767,3.004749875949038,-0.024116969770844324,0.018563820534474543
549.963165591,3.004718035042941,-0.03411688144308024,0.0094392668150216
549.983262301,3.004594070575214,-0.04411607847738018,0.0057099228291970635
550.004099588,3.004379027670047,-0.054113731455402006,0.01323411070697129
550.024045913,3.004070868306873,-0.06410894443261758,0.02068486584775263
550.043764686,3.003667563887709,-0.07410077060196685,0.011462925027623102
550.064455975,3.0031688505542578,-0.0840882883815901,0.005814864079011463
550.084862399,3.002573289663528,-0.09407049855733697,0.011623132928621329
550.104814627,3.001880741998221,-0.10404644919039555,0.02086241884396004
550.12527311,3.0010937636421566,-0.11401539848432868,0.013314791484364109
550.145698152,3.0002144768605516,-0.1239766303214871,0.00628250789848936
550.165805919,2.9992425866459467,-0.1339292527652909,0.010027060083452086
550.185562618,2.998176655098312,-0.1438722423865369,0.018986203228758814
550.205885235,2.9970165910371755,-0.15380468931963504,0.014996280489473076
550.226543355,2.995759901569131,-0.16372537037360477,0.006979768513463421
550.246693489,2.9944049247326303,-0.17363310567316897,0.008449160816281177
550.274158222,2.992951351038425,-0.18352685517228554,0.017114156518868353
550.28800466,2.991397801819262,-0.19340539911510946,0.01648558568952804
550.308247031,2.989744360931309,-0.20326771546166086,0.007729329189491974
550.327844088,2.9879941530763463,-0.21311332346289472,0.00683142019589188
550.3477068,2.986149046403625,-0.2229415891194495,0.015250298141105276
550.368143804,2.9842086705167086,-0.2327514890751089,0.017773124121906222
550.387910898,2.9821716391843447,-0.2425417746218537,0.00847109525536496
550.409059547,2.9800381916300873,-0.2523115034313304,0.005173237692034787
550.4287137,2.977811618879004,-0.26206043339708585,0.013450840369075668
550.449622878,2.9754933833206585,-0.271787973969558,0.018875283010680543
550.469889848,2.9730829796898544,-0.2814930850524144,0.009195799627371864
550.490363528,2.9705788906035333,-0.2911744464292178,0.0034955675730111977
550.510658061,2.967981054241037,-0.3008310736306694,0.011800417131441102
550.531005201,2.965286296751581,-0.31046110061089394,0.019799687887331604
550.55134609,2.9624937132577314,-0.3200632157422964,0.00988943108097039
550.571901286,2.959602670044289,-0.32963614443001354,0.0017885544223214221
550.592472542,2.9566118727013557,-0.3391783780763662,0.010403164692508349
550.612861049,2.953522088538546,-0.3486890227034036,0.020319250660547114
550.63309201,2.950337114118025,-0.35816821637729507,0.010545462210060759
550.652831484,2.94705796867765,-0.3676152465956965,0.0005457963025187283
550.673395303,2.9436827658632025,-0.37702838065072786,0.009454316817727562
550.694314256,2.9402091801585937,-0.3864056557597778,0.019453931330791076
550.714167453,2.936637243282225,-0.3957459088166296,0.01120766751883935
550.734435069,2.932965297017769,-0.4050472982113642,0.0022443056027875935
550.754791466,2.929193422993094,-0.4143086156329581,0.009213617665126211
550.77577173,2.925324369515264,-0.42352976237000295,0.019109020652069732
550.795332717,2.921360868776544,-0.43271070915423315,0.01194079400268606
550.815706943,2.917302838147667,-0.4418502646823085,0.004421223270102022
550.835514894,2.9131486597733205,-0.45094652056732326,0.009869727216942991
550.855529201,2.9088985966817376,-0.45999837315142267,0.019395066978556974
550.875893173,2.9045557095674575,-0.46900606344441687,0.012803385232025339
550.896835076,2.900122226788366,-0.47796951051289327,0.006781291239976597
550.916857946,2.8955980537410246,-0.4868875245091271,0.011375761242238309
550.936693747,2.8909814222435184,-0.49575802665875623,0.020352334520807244
550.9570822,2.886272531374886,-0.504579899204256,0.01382613770033776
